X(mm),Y(mm),Z(mm)
59.870454,31.750000,0.000000
59.967489,31.750000,0.000000
60.064524,31.750000,0.000000
60.161558,31.750000,0.000000
60.258593,31.750000,0.000000
60.355628,31.750000,0.000000
60.452663,31.750000,0.000000
60.549697,31.750000,0.000000
60.646732,31.750000,0.000000
60.743767,31.750000,0.000000
60.840802,31.750000,0.000000
60.937836,31.750000,0.000000
61.034871,31.750000,0.000000
61.131906,31.750000,0.000000
61.228941,31.750000,0.000000
61.325976,31.750000,0.000000
61.423010,31.750000,0.000000
61.520045,31.750000,0.000000
61.617080,31.750000,0.000000
61.714115,31.750000,0.000000
61.811149,31.750000,0.000000
61.908184,31.750000,0.000000
62.005219,31.750000,0.000000
62.102254,31.750000,0.000000
62.199289,31.750000,0.000000
62.296323,31.750000,0.000000
62.393358,31.750000,0.000000
62.490393,31.750000,0.000000
62.587428,31.750000,0.000000
62.684462,31.750000,0.000000
62.781497,31.750000,0.000000
62.878532,31.750000,0.000000
62.975567,31.750000,0.000000
63.072601,31.750000,0.000000
63.169636,31.750000,0.000000
63.266671,31.750000,0.000000
63.363706,31.750000,0.000000
63.460741,31.750000,0.000000
63.557775,31.750000,0.000000
63.654810,31.750000,0.000000
63.751845,31.750000,0.000000
63.848880,31.750000,0.000000
63.945914,31.750000,0.000000
64.042949,31.750000,0.000000
64.139984,31.750000,0.000000
64.237019,31.750000,0.000000
64.334053,31.750000,0.000000
64.431088,31.750000,0.000000
64.528123,31.750000,0.000000
64.625158,31.750000,0.000000
64.722193,31.750000,0.000000
64.819227,31.750000,0.000000
64.916262,31.750000,0.000000
65.013297,31.750000,0.000000
65.110332,31.750000,0.000000
65.207366,31.750000,0.000000
65.304401,31.750000,0.000000
65.401436,31.750000,0.000000
65.498471,31.750000,0.000000
65.595506,31.750000,0.000000
65.692540,31.750000,0.000000
65.789575,31.750000,0.000000
65.886610,31.750000,0.000000
65.983645,31.750000,0.000000
66.080679,31.750000,0.000000
66.177714,31.750000,0.000000
66.274749,31.750000,0.000000
66.371784,31.750000,0.000000
66.468818,31.750000,0.000000
66.565853,31.750000,0.000000
66.662888,31.750000,0.000000
66.759923,31.750000,0.000000
66.856958,31.750000,0.000000
66.953992,31.750000,0.000000
67.051027,31.750000,0.000000
