X(mm),Y(mm),Z(mm)
57.861214,95.250000,0.000000
57.961147,95.250000,0.000000
58.061080,95.250000,0.000000
58.161013,95.250000,0.000000
58.260946,95.250000,0.000000
58.360879,95.250000,0.000000
58.460812,95.250000,0.000000
58.560745,95.250000,0.000000
58.660678,95.250000,0.000000
58.760611,95.250000,0.000000
58.860544,95.250000,0.000000
58.960477,95.250000,0.000000
59.060410,95.250000,0.000000
59.160343,95.250000,0.000000
59.260276,95.250000,0.000000
59.360209,95.250000,0.000000
59.460142,95.250000,0.000000
59.560075,95.250000,0.000000
59.660008,95.250000,0.000000
59.759942,95.250000,0.000000
59.859875,95.250000,0.000000
59.959808,95.250000,0.000000
60.059741,95.250000,0.000000
60.159674,95.250000,0.000000
60.259607,95.250000,0.000000
60.359540,95.250000,0.000000
60.459473,95.250000,0.000000
60.559406,95.250000,0.000000
60.659339,95.250000,0.000000
60.759272,95.250000,0.000000
60.859205,95.250000,0.000000
60.959138,95.250000,0.000000
61.059071,95.250000,0.000000
61.159004,95.250000,0.000000
61.258937,95.250000,0.000000
61.358870,95.250000,0.000000
61.458803,95.250000,0.000000
61.558736,95.250000,0.000000
61.658669,95.250000,0.000000
61.758602,95.250000,0.000000
61.858535,95.250000,0.000000
61.958468,95.250000,0.000000
62.058401,95.250000,0.000000
62.158334,95.250000,0.000000
62.258267,95.250000,0.000000
62.358200,95.250000,0.000000
62.458133,95.250000,0.000000
62.558066,95.250000,0.000000
62.657999,95.250000,0.000000
62.757932,95.250000,0.000000
62.857865,95.250000,0.000000
62.957798,95.250000,0.000000
63.057731,95.250000,0.000000
63.157664,95.250000,0.000000
63.257597,95.250000,0.000000
63.357530,95.250000,0.000000
63.457463,95.250000,0.000000
63.557396,95.250000,0.000000
63.657329,95.250000,0.000000
63.757262,95.250000,0.000000
63.857195,95.250000,0.000000
63.957128,95.250000,0.000000
64.057061,95.250000,0.000000
64.156994,95.250000,0.000000
64.256927,95.250000,0.000000
64.356860,95.250000,0.000000
64.456793,95.250000,0.000000
64.556726,95.250000,0.000000
64.656659,95.250000,0.000000
64.756592,95.250000,0.000000
64.856525,95.250000,0.000000
64.956458,95.250000,0.000000
65.056391,95.250000,0.000000
65.156324,95.250000,0.000000
65.256257,95.250000,0.000000
65.356190,95.250000,0.000000
65.456123,95.250000,0.000000
65.556056,95.250000,0.000000
65.655989,95.250000,0.000000
65.755922,95.250000,0.000000
65.855855,95.250000,0.000000
65.955788,95.250000,0.000000
66.055721,95.250000,0.000000
66.155654,95.250000,0.000000
66.255587,95.250000,0.000000
66.355520,95.250000,0.000000
66.455453,95.250000,0.000000
66.555386,95.250000,0.000000
66.655319,95.250000,0.000000
66.755252,95.250000,0.000000
66.855185,95.250000,0.000000
66.955118,95.250000,0.000000
67.055051,95.250000,0.000000
67.154984,95.250000,0.000000
67.254917,95.250000,0.000000
67.354850,95.250000,0.000000
67.454783,95.250000,0.000000
67.554716,95.250000,0.000000
67.654649,95.250000,0.000000
67.754583,95.250000,0.000000
67.854516,95.250000,0.000000
67.954449,95.250000,0.000000
68.054382,95.250000,0.000000
68.154315,95.250000,0.000000
68.254248,95.250000,0.000000
68.354181,95.250000,0.000000
68.454114,95.250000,0.000000
68.554047,95.250000,0.000000
68.653980,95.250000,0.000000
68.753913,95.250000,0.000000
68.853846,95.250000,0.000000
68.953779,95.250000,0.000000
69.053712,95.250000,0.000000
69.153645,95.250000,0.000000
69.253578,95.250000,0.000000
69.353511,95.250000,0.000000
69.453444,95.250000,0.000000
69.553377,95.250000,0.000000
69.653310,95.250000,0.000000
69.753243,95.250000,0.000000
69.853176,95.250000,0.000000
69.953109,95.250000,0.000000
70.053042,95.250000,0.000000
70.152975,95.250000,0.000000
70.252908,95.250000,0.000000
70.352841,95.250000,0.000000
70.452774,95.250000,0.000000
70.552707,95.250000,0.000000
70.652640,95.250000,0.000000
70.752573,95.250000,0.000000
70.852506,95.250000,0.000000
70.952439,95.250000,0.000000
71.052372,95.250000,0.000000
71.152305,95.250000,0.000000
71.252238,95.250000,0.000000
71.352171,95.250000,0.000000
71.452104,95.250000,0.000000
71.552037,95.250000,0.000000
71.651970,95.250000,0.000000
71.751903,95.250000,0.000000
71.851836,95.250000,0.000000
71.951769,95.250000,0.000000
72.051702,95.249999,0.000000
72.151635,95.249900,0.000000
72.251568,95.249455,0.000000
72.351501,95.248503,0.000000
72.451430,95.247162,0.000000
72.551354,95.245570,0.000000
72.651270,95.243725,0.000000
72.751185,95.241580,0.000000
72.851109,95.239121,0.000000
72.951041,95.236347,0.000000
73.050979,95.233258,0.000000
73.150923,95.229853,0.000000
73.250871,95.226133,0.000000
73.350821,95.222098,0.000000
73.450772,95.217747,0.000000
73.550723,95.213081,0.000000
73.650671,95.208099,0.000000
73.750615,95.202801,0.000000
73.850554,95.197187,0.000000
73.950487,95.191258,0.000000
74.050411,95.185013,0.000000
74.150326,95.178452,0.000000
74.250230,95.171576,0.000000
74.350121,95.164384,0.000000
74.449998,95.156876,0.000000
74.549859,95.149052,0.000000
74.649703,95.140912,0.000000
74.749528,95.132457,0.000000
74.849334,95.123687,0.000000
74.949118,95.114601,0.000000
75.048878,95.105199,0.000000
75.148614,95.095482,0.000000
75.248324,95.085450,0.000000
75.348007,95.075102,0.000000
75.447660,95.064440,0.000000
75.547283,95.053463,0.000000
75.646873,95.042171,0.000000
75.746430,95.030564,0.000000
75.845952,95.018643,0.000000
75.945438,95.006407,0.000000
76.044885,94.993858,0.000000
76.144293,94.980994,0.000000
76.243660,94.967817,0.000000
76.342984,94.954326,0.000000
76.442265,94.940521,0.000000
76.541500,94.926404,0.000000
76.640688,94.911973,0.000000
76.739827,94.897230,0.000000
76.838917,94.882174,0.000000
76.937955,94.866806,0.000000
77.036941,94.851127,0.000000
